filename,clap_label,clap_confidence,clap_prob_belly_pain,clap_prob_burping,clap_prob_discomfort,clap_prob_hungry,clap_prob_tired
strong_Infantcry_130.wav,belly_pain,0.459460973739624,0.459460973739624,0.0979454293847084,0.1805476993322372,0.1235298365354538,0.1385160684585571
strong_Infantcry_131.wav,belly_pain,0.3215244710445404,0.3215244710445404,0.0363962240517139,0.2771650850772857,0.1715850532054901,0.19332917034626
strong_Infantcry_132.wav,tired,0.3404298424720764,0.3151030242443084,0.0857079252600669,0.1311709582805633,0.1275882571935653,0.3404298424720764
strong_Infantcry_133.wav,burping,0.7344084978103638,0.0993631929159164,0.7344084978103638,0.0486377961933612,0.0216332860291004,0.0959571972489357
strong_Infantcry_134.wav,tired,0.3501456677913666,0.2295121103525161,0.2225362509489059,0.1143489927053451,0.0834569260478019,0.3501456677913666
strong_Infantcry_135.wav,belly_pain,0.6524797677993774,0.6524797677993774,0.0018849793123081,0.1097528710961341,0.1456027776002884,0.0902796760201454
strong_Infantcry_136.wav,tired,0.3465265929698944,0.3222783803939819,0.0465005859732627,0.1632326543331146,0.1214618235826492,0.3465265929698944
strong_Infantcry_137.wav,discomfort,0.3198007643222809,0.255836933851242,0.0321312993764877,0.3198007643222809,0.1723039299249649,0.219927117228508
strong_Infantcry_138.wav,belly_pain,0.4878827333450317,0.4878827333450317,0.0176222585141658,0.1385940611362457,0.1396295875310897,0.216271311044693
strong_Infantcry_139.wav,belly_pain,0.5732565522193909,0.5732565522193909,0.002970420056954,0.149612158536911,0.1292505413293838,0.1449102312326431
strong_Infantcry_14.wav,belly_pain,0.446198433637619,0.446198433637619,0.0216473434120416,0.2054977566003799,0.1375074237585067,0.1891489923000335
strong_Infantcry_140.wav,tired,0.3332506716251373,0.1709058135747909,0.0823831632733345,0.2753701508045196,0.1380901634693145,0.3332506716251373
strong_Infantcry_141.wav,belly_pain,0.2768672704696655,0.2768672704696655,0.0376246906816959,0.2734840810298919,0.1627195030450821,0.2493043839931488
strong_Infantcry_142.wav,tired,0.5365734100341797,0.1229974031448364,0.1328309923410415,0.1332812756299972,0.0743170008063316,0.5365734100341797
strong_Infantcry_143.wav,tired,0.3295227587223053,0.2835891842842102,0.0751156359910965,0.1937162429094314,0.1180562227964401,0.3295227587223053
strong_Infantcry_144.wav,belly_pain,0.3078273832798004,0.3078273832798004,0.0179075933992862,0.2763428688049316,0.2160415798425674,0.1818805038928985
strong_Infantcry_145.wav,tired,0.4633943736553192,0.1232451200485229,0.1776240915060043,0.1735763698816299,0.0621601156890392,0.4633943736553192
strong_Infantcry_146.wav,tired,0.3314853608608246,0.2034401893615722,0.043649036437273,0.2404125779867172,0.1810129135847091,0.3314853608608246
strong_Infantcry_147.wav,tired,0.3461183309555053,0.1860194057226181,0.0514888428151607,0.2814743518829345,0.1348991096019745,0.3461183309555053
strong_Infantcry_148.wav,belly_pain,0.3900699913501739,0.3900699913501739,0.0084540359675884,0.2303550690412521,0.1848420947790146,0.1862788647413253
strong_Infantcry_149.wav,belly_pain,0.3123485743999481,0.3123485743999481,0.0378320962190628,0.2249597162008285,0.1185858100652694,0.3062737584114074
strong_Infantcry_15.wav,belly_pain,0.4542711973190307,0.4542711973190307,0.0132146654650568,0.1963378190994262,0.2411470413208007,0.0950292274355888
strong_Infantcry_150.wav,belly_pain,0.5245478749275208,0.5245478749275208,0.0316508710384368,0.168594554066658,0.1400491595268249,0.1351576149463653
strong_Infantcry_151.wav,tired,0.3313183784484863,0.1927648335695266,0.0323346368968486,0.2685862779617309,0.1749959141016006,0.3313183784484863
strong_Infantcry_152.wav,belly_pain,0.3824527561664581,0.3824527561664581,0.0291188172996044,0.2108115255832672,0.1926562041044235,0.1849606782197952
strong_Infantcry_153.wav,burping,0.5975428223609924,0.1280630230903625,0.5975428223609924,0.0733095705509185,0.0669699609279632,0.1341146677732467
strong_Infantcry_154.wav,discomfort,0.2770013809204101,0.2626791000366211,0.0270916894078254,0.2770013809204101,0.1577684134244918,0.2754594385623932
strong_Infantcry_155.wav,discomfort,0.2854259312152862,0.283359944820404,0.0140348803251981,0.2854259312152862,0.2436074614524841,0.1735717058181762
strong_Infantcry_156.wav,belly_pain,0.2944228947162628,0.2944228947162628,0.0170528944581747,0.2711762487888336,0.1886344403028488,0.2287134379148483
strong_Infantcry_157.wav,tired,0.3196153938770294,0.2932360172271728,0.0358482524752616,0.2068193405866623,0.1444810330867767,0.3196153938770294
strong_Infantcry_158.wav,belly_pain,0.4288970232009887,0.4288970232009887,0.0280218068510293,0.2457444220781326,0.1561958640813827,0.1411408931016922
strong_Infantcry_159.wav,belly_pain,0.5426625609397888,0.5426625609397888,0.0058873002417385,0.1564832329750061,0.1582185626029968,0.1367484629154205
strong_Infantcry_16.wav,tired,0.4320290982723236,0.0673003122210502,0.2701641023159027,0.1624003946781158,0.0681060999631881,0.4320290982723236
strong_Infantcry_160.wav,belly_pain,0.4106241464614868,0.4106241464614868,0.0174591727554798,0.1871349364519119,0.1477433294057846,0.2370383441448211
strong_Infantcry_161.wav,belly_pain,0.4310713112354278,0.4310713112354278,0.0035944094415754,0.2303156107664108,0.2555851340293884,0.0794335007667541
strong_Infantcry_162.wav,tired,0.3997755050659179,0.2358677685260772,0.0143342390656471,0.2140443176031112,0.135978102684021,0.3997755050659179
strong_Infantcry_163.wav,tired,0.3517281115055084,0.1890842020511627,0.031564999371767,0.2623866200447082,0.165236011147499,0.3517281115055084
strong_Infantcry_164.wav,belly_pain,0.4340460896492004,0.4340460896492004,0.010350726544857,0.2420710325241089,0.1905384808778762,0.1229936853051185
strong_Infantcry_165.wav,discomfort,0.3107754588127136,0.2301036119461059,0.0143050635233521,0.3107754588127136,0.2199541330337524,0.2248617261648178
strong_Infantcry_166.wav,belly_pain,0.4285003840923309,0.4285003840923309,0.0301240421831607,0.203489139676094,0.1622971296310424,0.1755894124507904
strong_Infantcry_167.wav,discomfort,0.2738827168941498,0.2563371360301971,0.0301856454461812,0.2738827168941498,0.17902871966362,0.2605657577514648
strong_Infantcry_168.wav,belly_pain,0.3252924978733063,0.3252924978733063,0.0144885750487446,0.2298667430877685,0.2479242086410522,0.1824279129505157
strong_Infantcry_169.wav,tired,0.3217240571975708,0.1672128587961197,0.1751964688301086,0.2414973676204681,0.0943692103028297,0.3217240571975708
strong_Infantcry_17.wav,belly_pain,0.3991219103336334,0.3991219103336334,0.0520284362137317,0.2313905209302902,0.1364698112010955,0.1809893101453781
strong_Infantcry_170.wav,discomfort,0.2719494998455047,0.244830310344696,0.0450099967420101,0.2719494998455047,0.1842845529317855,0.2539256513118744
strong_Infantcry_171.wav,discomfort,0.3075851798057556,0.1979884058237075,0.0193067509680986,0.3075851798057556,0.211266279220581,0.2638534009456634
strong_Infantcry_172.wav,discomfort,0.3189290761947632,0.1586274355649948,0.0321908704936504,0.3189290761947632,0.2148471474647522,0.2754054963588714
strong_Infantcry_173.wav,belly_pain,0.6500471234321594,0.6500471234321594,0.0035271162632852,0.1549310982227325,0.1260801702737808,0.0654144808650016
strong_Infantcry_174.wav,belly_pain,0.2947375178337097,0.2947375178337097,0.0064043626189231,0.2497608810663223,0.2039145082235336,0.2451826930046081
strong_Infantcry_175.wav,belly_pain,0.4310023784637451,0.4310023784637451,0.0801452919840812,0.1185711547732353,0.1117739826440811,0.2585071325302124
strong_Infantcry_176.wav,belly_pain,0.4974238276481628,0.4974238276481628,0.0106282364577054,0.2230304777622223,0.1595582365989685,0.1093591973185539
strong_Infantcry_177.wav,belly_pain,0.3260273337364197,0.3260273337364197,0.0113706924021244,0.2651033401489258,0.2121767401695251,0.1853218674659729
strong_Infantcry_178.wav,belly_pain,0.3924708366394043,0.3924708366394043,0.1160989552736282,0.1592897474765777,0.1541714519262313,0.1779690533876419
strong_Infantcry_179.wav,discomfort,0.3161882162094116,0.2024165242910385,0.0165294613689184,0.3161882162094116,0.2104253768920898,0.2544404566287994
strong_Infantcry_18.wav,belly_pain,0.3630314469337463,0.3630314469337463,0.0345789454877376,0.1349595636129379,0.122009128332138,0.3454209864139557
strong_Infantcry_180.wav,discomfort,0.2793349623680115,0.2566852867603302,0.0122072240337729,0.2793349623680115,0.202179729938507,0.2495927065610885
strong_Infantcry_181.wav,belly_pain,0.317016065120697,0.317016065120697,0.0134129617363214,0.234980046749115,0.1946043968200683,0.2399864792823791
strong_Infantcry_182.wav,belly_pain,0.3819260895252228,0.3819260895252228,0.0105722853913903,0.2566715776920318,0.2083314955234527,0.1424985826015472
strong_Infantcry_183.wav,belly_pain,0.3232930600643158,0.3232930600643158,0.1727946102619171,0.1345225274562835,0.1149719357490539,0.2544178664684295
strong_Infantcry_184.wav,discomfort,0.3154289722442627,0.2387917339801788,0.0764495432376861,0.3154289722442627,0.1640485674142837,0.2052811533212661
strong_Infantcry_185.wav,belly_pain,0.4949406087398529,0.4949406087398529,0.0193767882883548,0.1723405122756958,0.1520682126283645,0.1612738966941833
strong_Infantcry_186.wav,tired,0.3229173719882965,0.1193330511450767,0.15798419713974,0.2682685256004333,0.1314968317747116,0.3229173719882965
strong_Infantcry_187.wav,belly_pain,0.3414279222488403,0.3414279222488403,0.0349692329764366,0.2174586802721023,0.1391828060150146,0.2669613361358642
strong_Infantcry_188.wav,tired,0.5147995352745056,0.2116684913635254,0.1805422753095626,0.0620485767722129,0.0309411138296127,0.5147995352745056
strong_Infantcry_189.wav,discomfort,0.3009722232818603,0.2366338819265365,0.0511164776980876,0.3009722232818603,0.1735498160123825,0.2377276420593261
strong_Infantcry_19.wav,discomfort,0.281467854976654,0.2505204975605011,0.0343089774250984,0.281467854976654,0.1855720728635788,0.2481305301189422
strong_Infantcry_190.wav,belly_pain,0.2883437871932983,0.2883437871932983,0.0072983698919415,0.2841450870037079,0.2354214936494827,0.1847913265228271
strong_Infantcry_191.wav,tired,0.3241667151451111,0.241317480802536,0.0837347730994224,0.2428283244371414,0.1079526767134666,0.3241667151451111
strong_Infantcry_192.wav,tired,0.2943352460861206,0.2833411991596222,0.0697610080242157,0.1940328031778335,0.1585297584533691,0.2943352460861206
strong_Infantcry_193.wav,belly_pain,0.3965796530246734,0.3965796530246734,0.0039362064562737,0.2623477280139923,0.2339967340230941,0.1031396836042404
strong_Infantcry_194.wav,belly_pain,0.3910662531852722,0.3910662531852722,0.0968603566288948,0.1761840879917144,0.1158959493041038,0.2199933975934982
strong_Infantcry_195.wav,discomfort,0.2967925071716308,0.2313282489776611,0.0528764575719833,0.2967925071716308,0.1722579449415207,0.2467448264360427
strong_Infantcry_196.wav,belly_pain,0.4460734724998474,0.4460734724998474,0.0096420738846063,0.1665705144405365,0.1179001480340957,0.2598138451576233
strong_Infantcry_197.wav,belly_pain,0.3843873143196106,0.3843873143196106,0.0061946897767484,0.2370014488697052,0.1947279870510101,0.1776885539293289
strong_Infantcry_198.wav,tired,0.3213930130004883,0.3116450607776642,0.1068894118070602,0.1314682364463806,0.1286042481660843,0.3213930130004883
strong_Infantcry_199.wav,belly_pain,0.3217476606369018,0.3217476606369018,0.032773595303297,0.240956962108612,0.1607785075902938,0.2437433302402496
strong_Infantcry_2.wav,belly_pain,0.4628755748271942,0.4628755748271942,0.0067844046279788,0.2326211780309677,0.1540776193141937,0.1436411291360855
strong_Infantcry_20.wav,discomfort,0.3128409683704376,0.2235104292631149,0.0246264729648828,0.3128409683704376,0.2345179915428161,0.2045040875673294
strong_Infantcry_200.wav,belly_pain,0.3924889266490936,0.3924889266490936,0.0293207727372646,0.2661123871803283,0.2088102102279663,0.103267602622509
strong_Infantcry_201.wav,belly_pain,0.3529479801654815,0.3529479801654815,0.0153959710150957,0.2473321706056594,0.183404803276062,0.2009190768003463
strong_Infantcry_202.wav,belly_pain,0.4135938584804535,0.4135938584804535,0.0067329131998121,0.187998816370964,0.1600444465875625,0.2316299676895141
strong_Infantcry_203.wav,belly_pain,0.2770350873470306,0.2770350873470306,0.0171805806457996,0.264374703168869,0.1894528716802597,0.2519567310810089
strong_Infantcry_204.wav,discomfort,0.3128257095813751,0.2130832821130752,0.0131501024588942,0.3128257095813751,0.2299281358718872,0.231012687087059
strong_Infantcry_205.wav,belly_pain,0.4194211363792419,0.4194211363792419,0.0198839753866195,0.2268305122852325,0.2191081345081329,0.1147562637925148
strong_Infantcry_206.wav,belly_pain,0.5242456793785095,0.5242456793785095,0.0372294709086418,0.1353975683450698,0.0912651345133781,0.2118621319532394
strong_Infantcry_207.wav,tired,0.3568476140499115,0.1126278638839721,0.1317882239818573,0.2806072831153869,0.118129014968872,0.3568476140499115
strong_Infantcry_208.wav,belly_pain,0.312777578830719,0.312777578830719,0.0159851387143135,0.2593652904033661,0.1818544864654541,0.2300176322460174
strong_Infantcry_209.wav,belly_pain,0.3993479013442993,0.3993479013442993,0.0152307702228426,0.2701795995235443,0.1805678308010101,0.1346738487482071
strong_Infantcry_21.wav,belly_pain,0.3986314833164215,0.3986314833164215,0.0603663064539432,0.1217133253812789,0.1366099864244461,0.2826789319515228
strong_Infantcry_210.wav,belly_pain,0.3466226458549499,0.3466226458549499,0.0181716363877058,0.2304382622241974,0.1487484276294708,0.2560190856456756
strong_Infantcry_211.wav,belly_pain,0.4045506119728088,0.4045506119728088,0.0538644604384899,0.1812894940376281,0.1311088651418686,0.2291864901781082
strong_Infantcry_212.wav,belly_pain,0.4975198209285736,0.4975198209285736,0.0258993208408355,0.1472370475530624,0.1650925129652023,0.1642511934041977
strong_Infantcry_213.wav,discomfort,0.2830676138401031,0.2314861565828323,0.0375548005104064,0.2830676138401031,0.1897833496332168,0.2581080198287964
strong_Infantcry_214.wav,tired,0.3636395335197449,0.3081973791122436,0.0706047415733337,0.1691076159477234,0.0884506627917289,0.3636395335197449
strong_Infantcry_215.wav,tired,0.3418684303760528,0.2291733473539352,0.0870579630136489,0.1664479523897171,0.1754523813724517,0.3418684303760528
strong_Infantcry_216.wav,belly_pain,0.4135845601558685,0.4135845601558685,0.0148503817617893,0.2160015851259231,0.1946489512920379,0.1609145402908325
strong_Infantcry_217.wav,tired,0.464982807636261,0.2387964874505996,0.172501266002655,0.080091007053852,0.0436283759772777,0.464982807636261
strong_Infantcry_218.wav,belly_pain,0.4394512772560119,0.4394512772560119,0.0224831812083721,0.1643853038549423,0.1412066370248794,0.2324736416339874
strong_Infantcry_219.wav,discomfort,0.2891463339328766,0.2474237084388733,0.0328789092600345,0.2891463339328766,0.1949566453695297,0.2355944216251373
strong_Infantcry_22.wav,tired,0.3409158587455749,0.2088019251823425,0.0407427735626697,0.2546127438545227,0.1549266576766967,0.3409158587455749
strong_Infantcry_220.wav,belly_pain,0.4033567905426025,0.4033567905426025,0.0332336276769638,0.1767485290765762,0.1425333470106125,0.2441276609897613
strong_Infantcry_221.wav,belly_pain,0.5340166091918945,0.5340166091918945,0.0618981719017028,0.1048071235418319,0.1177963614463806,0.1814818233251571
strong_Infantcry_222.wav,tired,0.359580397605896,0.1976140737533569,0.0362506322562694,0.2394613921642303,0.1670935153961181,0.359580397605896
strong_Infantcry_223.wav,tired,0.3703312277793884,0.0982049629092216,0.3178344070911407,0.1508894264698028,0.0627399608492851,0.3703312277793884
strong_Infantcry_224.wav,belly_pain,0.4251018166542053,0.4251018166542053,0.0298019349575042,0.168163850903511,0.1790022403001785,0.1979301422834396
strong_Infantcry_225.wav,tired,0.3229692876338959,0.2242262810468673,0.0557167679071426,0.2506804168224334,0.1464072167873382,0.3229692876338959
strong_Infantcry_226.wav,belly_pain,0.5213207602500916,0.5213207602500916,0.0235087294131517,0.1584167331457138,0.168169692158699,0.128584086894989
strong_Infantcry_227.wav,discomfort,0.3216600716114044,0.1638680547475814,0.043484553694725,0.3216600716114044,0.2224243134260177,0.2485629618167877
strong_Infantcry_228.wav,tired,0.3804479241371155,0.2119971066713333,0.0693338885903358,0.1919218003749847,0.14629927277565,0.3804479241371155
strong_Infantcry_229.wav,belly_pain,0.7365774512290955,0.7365774512290955,0.0031906336080282,0.0635633766651153,0.0864925682544708,0.1101759523153305
strong_Infantcry_23.wav,tired,0.3127115666866302,0.1570150405168533,0.0593789406120777,0.3015358746051788,0.1693585664033889,0.3127115666866302
strong_Infantcry_230.wav,belly_pain,0.3102460503578186,0.3102460503578186,0.047659583389759,0.2233381867408752,0.1238663494586944,0.294889748096466
strong_Infantcry_231.wav,belly_pain,0.3215748369693756,0.3215748369693756,0.0836484879255294,0.1606527417898178,0.1553806513547897,0.2787432074546814
strong_Infantcry_232.wav,tired,0.3574364781379699,0.1418032348155975,0.127031072974205,0.2632162570953369,0.1105129197239875,0.3574364781379699
strong_Infantcry_233.wav,discomfort,0.2847247421741485,0.2320904433727264,0.0344654247164726,0.2847247421741485,0.1874774545431137,0.2612418532371521
strong_Infantcry_234.wav,belly_pain,0.4659188985824585,0.4659188985824585,0.0070889834314584,0.2317942231893539,0.1640987992286682,0.131099060177803
strong_Infantcry_235.wav,belly_pain,0.2742887139320373,0.2742887139320373,0.1535652428865432,0.2008912563323974,0.1164660453796386,0.254788726568222
strong_Infantcry_236.wav,belly_pain,0.425447404384613,0.425447404384613,0.0178706906735897,0.224679559469223,0.2067421078681945,0.1252601891756057
strong_Infantcry_237.wav,belly_pain,0.3445115983486175,0.3445115983486175,0.014345989562571,0.2567970752716064,0.1928642690181732,0.1914810985326767
strong_Infantcry_238.wav,belly_pain,0.280655026435852,0.280655026435852,0.0247973911464214,0.2664744555950165,0.1665475517511367,0.2615255415439605
strong_Infantcry_239.wav,belly_pain,0.3575398623943329,0.3575398623943329,0.0106851570308208,0.2511868476867676,0.2213585823774337,0.1592295616865158
strong_Infantcry_24.wav,belly_pain,0.4385949373245239,0.4385949373245239,0.0209752544760704,0.1906108260154724,0.1068634912371635,0.2429554313421249
strong_Infantcry_240.wav,discomfort,0.2966357767581939,0.2739596962928772,0.0368142202496528,0.2966357767581939,0.2070861309766769,0.1855041831731796
strong_Infantcry_241.wav,belly_pain,0.4928291738033294,0.4928291738033294,0.0040757907554507,0.1555817425251007,0.2419296950101852,0.1055836826562881
strong_Infantcry_242.wav,tired,0.4041120409965515,0.1809378564357757,0.057753924280405,0.240272507071495,0.1169236525893211,0.4041120409965515
strong_Infantcry_243.wav,tired,0.4607054591178894,0.278580904006958,0.0527006275951862,0.1316785812377929,0.0763344690203666,0.4607054591178894
strong_Infantcry_244.wav,tired,0.3202979266643524,0.2788563966751098,0.0339927040040493,0.2317802309989929,0.1350726783275604,0.3202979266643524
strong_Infantcry_245.wav,belly_pain,0.3536063432693481,0.3536063432693481,0.1154963746666908,0.1434355825185775,0.1048226729035377,0.2826390862464905
strong_Infantcry_246.wav,belly_pain,0.4440459609031677,0.4440459609031677,0.0144292516633868,0.2441883683204651,0.1692856252193451,0.1280509084463119
strong_Infantcry_247.wav,belly_pain,0.3312801420688629,0.3312801420688629,0.0123840412124991,0.2734988033771515,0.1824278682470321,0.2004092037677765
strong_Infantcry_248.wav,tired,0.333700954914093,0.1891133040189743,0.0436536855995655,0.273144781589508,0.1603872776031494,0.333700954914093
strong_Infantcry_249.wav,tired,0.3435392379760742,0.1816029995679855,0.1425609290599823,0.2244726121425628,0.1078242063522338,0.3435392379760742
strong_Infantcry_25.wav,tired,0.289376825094223,0.272955447435379,0.02483531832695,0.2258592993021011,0.1869731396436691,0.289376825094223
strong_Infantcry_250.wav,belly_pain,0.4680218398571014,0.4680218398571014,0.0264633521437644,0.1133835464715957,0.1607313305139541,0.2313999384641647
strong_Infantcry_251.wav,discomfort,0.3246895372867584,0.1798728853464126,0.0438747853040695,0.3246895372867584,0.1856007128953933,0.2659620642662048
strong_Infantcry_252.wav,belly_pain,0.3826408684253692,0.3826408684253692,0.0063523543067276,0.2519581615924835,0.2597181797027588,0.0993304923176765
strong_Infantcry_253.wav,belly_pain,0.3472556173801422,0.3472556173801422,0.0156954675912857,0.235791876912117,0.2249151021242141,0.1763419806957245
strong_Infantcry_254.wav,belly_pain,0.5590423345565796,0.5590423345565796,0.0023979796096682,0.1784812211990356,0.1996442228555679,0.0604342073202133
strong_Infantcry_255.wav,belly_pain,0.5734941363334656,0.5734941363334656,0.0059597338549792,0.1557996720075607,0.1465412974357605,0.118205077946186
strong_Infantcry_256.wav,tired,0.3038355410099029,0.1419404000043869,0.127421423792839,0.2976168990135193,0.1291857063770294,0.3038355410099029
strong_Infantcry_257.wav,discomfort,0.2839774787425995,0.2375544011592865,0.019860029220581,0.2839774787425995,0.230832040309906,0.2277760207653045
strong_Infantcry_258.wav,discomfort,0.3403511643409729,0.183931827545166,0.0265092812478542,0.3403511643409729,0.2172231376171112,0.2319845855236053
strong_Infantcry_259.wav,belly_pain,0.306661993265152,0.306661993265152,0.1569823175668716,0.1427650451660156,0.0986089259386062,0.2949817478656769
strong_Infantcry_26.wav,belly_pain,0.380325973033905,0.380325973033905,0.1738503575325012,0.1184867471456527,0.0913198292255401,0.2360170781612396
strong_Infantcry_260.wav,belly_pain,0.4694330990314483,0.4694330990314483,0.0345996245741844,0.1838370263576507,0.1109082549810409,0.2012220621109008
strong_Infantcry_261.wav,belly_pain,0.4756556451320648,0.4756556451320648,0.0056883096694946,0.1991691589355468,0.1711573302745819,0.1483295857906341
strong_Infantcry_262.wav,belly_pain,0.3944603204727173,0.3944603204727173,0.0248661004006862,0.2090009897947311,0.2268341481685638,0.1448384374380111
strong_Infantcry_263.wav,belly_pain,0.4564118087291717,0.4564118087291717,0.0294253826141357,0.1863289326429367,0.1285193413496017,0.1993145942687988
strong_Infantcry_264.wav,discomfort,0.3397955596446991,0.2013113647699356,0.0367679111659526,0.3397955596446991,0.1711068898439407,0.2510181665420532
strong_Infantcry_265.wav,tired,0.3435882031917572,0.1774516552686691,0.1095744743943214,0.2580607831478119,0.1113248094916343,0.3435882031917572
strong_Infantcry_266.wav,belly_pain,0.3201951682567596,0.3201951682567596,0.0408467687666416,0.2285612821578979,0.1397397667169571,0.2706570029258728
strong_Infantcry_267.wav,belly_pain,0.3646415770053863,0.3646415770053863,0.0258703529834747,0.2463052421808242,0.2167788594961166,0.1464039534330368
strong_Infantcry_268.wav,tired,0.3653757572174072,0.1100512370467186,0.0683361440896987,0.302108883857727,0.1541279852390289,0.3653757572174072
strong_Infantcry_269.wav,belly_pain,0.3824192881584167,0.3824192881584167,0.0166173111647367,0.238020658493042,0.1944323033094406,0.1685103923082351
strong_Infantcry_27.wav,belly_pain,0.4920788109302521,0.4920788109302521,0.0034735684748739,0.2040690779685974,0.2012550681829452,0.099123477935791
strong_Infantcry_270.wav,tired,0.4227237105369568,0.1724624633789062,0.0501836687326431,0.2235551476478576,0.1310749500989914,0.4227237105369568
